worker_id,average_monthly_income,income_volatility,working_days_per_month,gig_duration_months,completion_rate,cancellation_rate,platform_rating,existing_monthly_obligations,income_month_1,income_month_2,income_month_3,income_month_4,income_month_5,income_month_6,loan_repaid
721,2493.77,0.305,21,24,0.523,0.127,3.76,536.52,2935.2,2738.68,3973.59,2300.26,3619.82,2160.91,1
722,956.82,0.445,21,13,0.376,0.185,3.29,371.79,414.36,939.77,1102.17,370.86,1100.73,310.52,0
723,276.79,0.686,18,8,0.0,0.187,3.42,29.43,492.24,197.04,225.95,482.31,0.0,308.35,1
724,2185.58,0.274,27,17,0.639,0.068,3.86,957.46,1551.26,3354.89,2725.99,2225.89,2573.02,2072.53,1
725,2578.28,0.293,22,17,0.686,0.121,3.41,204.86,2498.19,2426.88,2686.97,3008.42,3308.79,1987.53,1
726,1123.55,0.378,22,30,0.632,0.096,3.23,236.91,974.48,860.44,636.5,174.0,828.01,873.82,1
727,2717.56,0.457,22,14,0.161,0.261,2.76,229.4,3152.16,3748.45,0.0,2312.57,2627.34,4042.11,0
728,773.28,0.346,18,27,0.373,0.198,3.92,158.14,643.55,999.83,1262.03,1027.23,902.72,395.92,1
729,1293.33,0.532,11,8,0.074,0.186,2.81,334.42,1184.25,2265.34,1139.98,852.67,2523.24,147.03,1
730,3897.73,0.443,21,12,0.402,0.22,3.72,711.75,6694.52,7228.35,2838.82,6031.35,3455.72,4704.25,1
731,1269.22,0.458,18,16,0.31,0.13,3.63,327.26,516.38,1470.48,958.13,503.88,1787.24,912.36,0
732,1239.59,0.304,17,24,0.65,0.069,4.01,181.11,1238.66,1130.89,1791.82,1197.13,1358.86,1824.9,1
733,945.52,0.614,18,8,0.0,0.281,3.26,15.14,298.95,0.0,661.09,1900.12,1061.25,855.97,0
734,5445.64,0.19,29,32,0.759,0.159,4.25,1253.24,6143.67,4474.86,6112.63,4254.37,6822.83,5341.75,1
735,1526.26,0.298,14,17,0.461,0.105,2.74,278.47,1195.74,1621.11,1374.07,1649.72,1148.13,1883.98,1
736,5282.16,0.324,23,16,0.478,0.158,3.5,748.12,5348.19,3258.7,3132.13,6284.69,5676.95,2417.03,1
737,1406.12,0.244,12,29,0.713,0.1,4.18,206.92,951.82,862.49,1715.23,1437.47,1415.45,1521.9,1
738,1045.82,0.205,20,30,0.695,0.129,4.68,222.26,1323.14,1059.95,1282.66,992.12,722.25,967.31,1
739,1092.45,0.435,26,25,0.367,0.238,4.26,125.45,1127.02,1461.42,769.76,676.18,1677.94,1580.19,1
740,1706.55,0.144,21,30,0.587,0.103,3.58,358.41,1740.36,1646.06,1697.29,1754.79,1910.0,1547.82,1
741,408.36,0.342,20,16,0.441,0.21,3.58,112.34,523.98,533.42,421.89,394.04,413.08,433.02,1
742,1127.8,0.378,23,17,0.405,0.235,3.07,388.87,593.76,1390.92,1317.75,514.86,1016.26,974.61,0
743,1189.87,0.126,17,30,0.911,0.131,4.94,347.87,1097.36,1362.75,1486.41,1355.32,1189.91,1251.99,1
744,2150.09,0.143,24,33,0.893,0.072,4.67,414.84,2202.19,2816.02,2050.85,1871.25,2366.82,2073.14,1
745,6078.29,0.176,24,28,0.909,0.051,4.46,1219.39,4190.93,8878.32,5724.77,4567.63,6134.95,6359.27,1
746,1434.01,0.548,25,15,0.349,0.159,3.44,212.2,133.55,2009.07,1296.22,965.83,909.39,2811.97,1
747,448.56,0.214,17,22,0.647,0.035,4.59,64.03,369.7,404.4,358.09,362.84,398.91,421.1,1
748,874.38,0.316,20,35,0.589,0.109,4.44,218.39,559.42,891.44,398.99,803.09,871.03,985.55,1
749,1407.76,0.441,16,23,0.519,0.146,4.12,218.77,1194.06,2385.49,1490.89,635.62,828.19,2828.74,1
750,1124.73,0.443,14,21,0.352,0.176,3.69,235.39,1384.96,679.8,1387.37,1347.87,1290.76,1318.92,1
751,3171.93,0.542,21,11,0.163,0.259,3.13,326.71,4460.87,5660.26,3176.14,5545.76,1808.84,0.0,1
752,2554.28,0.326,20,19,0.685,0.026,4.11,739.78,4062.06,2412.68,2502.02,2642.5,1759.03,1999.08,1
753,2526.87,0.267,19,27,0.652,0.098,4.24,389.65,2511.6,2680.14,1920.37,1552.2,4681.73,1714.53,1
754,1170.77,0.328,18,26,0.494,0.246,3.69,312.64,1230.05,860.58,1267.71,820.05,1915.77,1524.85,1
755,2453.11,0.405,17,13,0.419,0.215,3.57,303.44,2428.39,1137.66,2621.91,2673.01,2596.16,2359.88,1
756,695.8,0.445,17,23,0.47,0.183,4.0,83.12,794.94,609.49,842.8,86.93,959.23,1025.01,1
757,1811.61,0.443,13,12,0.333,0.206,4.14,518.56,2131.56,2858.13,2071.57,821.49,2631.59,2302.78,1
758,992.87,0.417,17,23,0.345,0.166,3.21,128.99,1374.37,702.46,1155.8,311.26,961.66,1244.1,1
759,526.21,0.387,18,26,0.454,0.069,3.49,28.71,713.34,854.84,794.97,549.74,583.84,276.91,1
760,1868.35,0.326,17,29,0.602,0.142,3.94,180.87,2184.88,1519.21,2217.08,3186.11,1708.57,2176.06,0
761,4001.32,0.232,23,31,0.786,0.0,4.31,994.47,5403.13,3009.74,4447.44,2830.81,5166.89,5269.85,1
762,1045.1,0.382,20,10,0.475,0.135,3.4,251.71,1055.78,1146.27,350.11,1370.7,1551.41,467.93,1
763,4054.45,0.236,20,30,0.771,0.077,4.86,482.48,3468.68,4704.89,5063.53,3514.36,5550.51,3750.68,1
764,673.58,0.146,23,33,0.894,0.024,4.44,87.2,629.44,692.1,644.24,543.54,699.78,708.49,1
765,706.26,0.488,26,5,0.219,0.324,3.63,165.15,669.79,758.29,733.57,1245.37,1453.43,740.05,1
766,1221.48,0.569,25,13,0.332,0.278,3.98,348.46,468.97,2334.62,337.54,2721.33,1168.46,2219.08,1
767,1013.31,0.358,16,19,0.43,0.214,3.61,176.82,790.62,1047.77,1772.08,1162.85,1756.49,1277.81,1
768,756.26,0.379,15,23,0.407,0.122,3.54,169.66,429.75,621.51,47.51,860.11,623.55,872.59,1
769,1596.8,0.196,18,21,0.596,0.217,3.55,399.0,1704.33,1242.6,2062.02,1616.27,1191.18,1852.4,1
770,1308.77,0.244,26,18,0.657,0.137,3.93,461.0,1421.74,1715.41,1444.52,1261.44,1956.2,1552.79,1
771,1253.17,0.246,20,28,0.646,0.061,3.44,109.71,708.36,1122.07,666.36,1357.92,1456.57,1265.82,1
772,1822.31,0.351,22,27,0.578,0.127,4.15,230.53,1404.09,1612.52,3124.38,2254.62,2154.24,1595.44,1
773,1316.3,0.258,30,33,0.685,0.147,4.15,183.6,1935.09,1672.92,1490.48,1880.22,1194.09,1652.04,1
774,1018.28,0.573,17,13,0.136,0.206,3.21,250.7,1386.01,2217.7,0.0,713.05,524.79,584.39,0
775,1036.29,0.33,23,9,0.496,0.153,3.71,165.65,1191.6,1122.21,891.88,1079.84,779.83,1011.58,1
776,724.73,0.329,22,11,0.619,0.131,4.07,148.55,566.19,692.03,852.29,703.61,757.79,448.66,1
777,2085.96,0.347,18,25,0.384,0.119,3.28,395.8,2294.05,2081.86,3326.96,2827.75,1977.16,2615.95,1
778,3256.53,0.537,21,12,0.079,0.237,3.3,586.63,3231.14,2459.45,2540.45,7456.06,0.0,5413.13,1
779,2132.29,0.458,15,22,0.446,0.107,3.85,402.13,1353.81,1784.6,0.0,3166.59,3787.22,1218.19,1
780,1940.14,0.279,25,18,0.485,0.192,3.01,509.08,1672.39,1750.09,2731.29,2372.99,1712.56,1856.68,1
781,843.66,0.375,17,23,0.445,0.113,3.92,86.35,694.55,1131.82,1001.29,1130.92,1235.5,691.76,0
782,953.51,0.485,16,16,0.414,0.181,2.83,160.31,265.16,912.74,0.0,1539.55,627.23,1450.73,0
783,2134.34,0.408,15,12,0.323,0.12,3.53,176.68,980.57,3319.27,2433.07,4239.04,2269.32,3369.53,1
784,259.49,0.52,14,12,0.229,0.156,2.94,51.41,232.58,243.8,320.01,32.1,390.68,194.85,0
785,1133.77,0.382,19,19,0.506,0.084,4.41,186.34,766.95,975.0,993.3,1393.14,1494.69,0.0,1
786,1815.53,0.268,12,21,0.612,0.102,3.5,482.1,1668.98,2437.91,1412.62,558.39,1685.03,2376.99,1
787,754.75,0.317,20,15,0.72,0.099,3.26,135.56,370.39,759.91,608.79,982.49,876.67,765.55,0
788,1195.13,0.648,14,15,0.0,0.288,3.24,172.69,1815.8,1097.2,943.13,1621.94,1718.69,1233.05,0
789,2523.67,0.151,27,34,0.756,0.0,4.11,404.45,3316.73,2536.46,2658.88,2315.22,2467.28,2891.03,1
790,799.51,0.14,25,27,0.738,0.077,3.67,254.14,914.52,963.69,887.76,500.61,674.83,758.76,1
791,1569.02,0.279,19,30,0.776,0.039,4.21,85.34,2063.62,1702.93,629.37,1562.72,1295.78,1293.28,1
792,991.63,0.33,19,30,0.544,0.161,3.09,128.71,1196.45,1400.37,1075.36,1064.53,867.57,875.27,1
793,2069.61,0.224,21,33,0.683,0.086,3.65,378.49,2192.51,1961.03,2295.41,2040.4,2081.67,2295.94,1
794,1964.85,0.489,23,14,0.115,0.237,3.14,253.63,2047.99,3011.74,2127.39,1367.66,3495.09,2809.52,0
795,1961.45,0.259,19,47,0.716,0.054,4.43,430.06,1496.35,2082.33,1755.55,1505.37,2422.97,2792.03,1
796,1558.39,0.241,19,23,0.737,0.172,4.52,273.47,1818.03,1890.47,2092.6,1538.91,1251.34,1710.17,1
797,1755.07,0.262,18,24,0.726,0.024,4.5,351.85,2045.55,2200.27,2374.24,1385.76,2600.89,1688.46,1
798,520.71,0.428,13,8,0.375,0.156,3.51,98.64,417.61,311.04,439.17,700.91,503.16,718.03,1
799,1623.84,0.314,23,29,0.526,0.144,3.01,278.9,1892.06,1660.53,1581.47,1583.7,1966.66,1128.56,1
800,684.24,0.51,18,7,0.165,0.216,3.44,52.5,442.18,1018.12,953.47,82.64,356.7,1179.34,1
801,3673.27,0.166,28,23,0.776,0.038,4.73,712.94,3289.0,4353.99,4455.28,3781.0,3397.54,3802.15,1
802,1638.55,0.626,20,7,0.004,0.178,3.62,63.78,2433.14,2923.5,802.52,2063.15,2702.58,1404.11,1
803,2800.2,0.284,30,25,0.605,0.084,4.01,353.51,3143.02,2883.59,1967.12,4088.58,2100.36,2029.37,1
804,5040.22,0.156,23,32,0.901,0.0,3.77,1104.49,4858.27,6248.4,5255.28,5768.28,5083.49,5532.01,1
805,929.48,0.528,17,20,0.239,0.294,3.21,255.77,758.9,607.03,378.2,488.54,1160.53,791.8,1
806,1122.63,0.103,18,34,0.881,0.163,5.0,413.07,1142.78,950.23,898.3,1287.07,1004.64,1111.75,1
807,1265.37,0.336,23,26,0.535,0.134,3.25,184.41,485.46,1147.41,916.77,676.41,510.05,555.23,1
808,584.34,0.325,21,33,0.694,0.026,3.44,64.74,440.4,811.51,663.59,589.69,756.71,501.77,1
809,765.99,0.174,26,32,0.954,0.068,4.56,169.88,597.17,621.04,973.32,866.62,1148.11,690.13,1
810,1245.25,0.553,12,7,0.028,0.214,3.0,410.43,1253.41,233.05,757.17,2249.76,1561.24,1533.49,0
811,672.18,0.294,22,20,0.641,0.082,3.4,203.42,887.51,331.86,647.6,1045.81,800.9,619.24,1
812,694.03,0.391,20,17,0.494,0.115,4.2,67.45,823.5,893.72,736.23,1039.92,454.13,0.0,1
813,1533.09,0.247,22,26,0.597,0.096,4.2,258.72,1339.22,984.41,1287.25,1481.31,2090.13,1375.79,0
814,694.86,0.572,13,6,0.07,0.235,3.02,172.35,413.87,913.2,405.69,925.38,545.03,116.46,0
815,2549.75,0.383,24,19,0.372,0.111,3.17,646.56,1812.91,2229.08,2877.17,2769.09,3687.18,1530.46,1
816,1783.33,0.37,28,31,0.48,0.115,4.55,405.44,3102.23,1275.06,993.52,1315.4,2183.89,2445.47,0
817,599.77,0.551,13,14,0.215,0.267,3.36,86.43,622.27,269.56,346.04,561.54,808.62,41.35,1
818,2720.49,0.367,23,15,0.473,0.15,4.29,616.57,2919.68,2926.2,2518.48,4513.2,3312.11,3014.5,0
819,1400.37,0.415,8,25,0.526,0.145,4.05,356.18,174.48,962.45,1587.62,1775.59,1726.39,1105.84,0
820,681.84,0.353,23,32,0.423,0.053,3.65,71.89,397.73,680.64,317.3,1177.28,750.01,513.42,1
821,1559.56,0.21,15,25,0.626,0.161,3.85,446.69,1545.09,1691.04,1516.71,1205.0,1877.03,1238.79,1
822,933.26,0.305,19,19,0.642,0.075,4.46,242.05,791.45,1107.66,565.8,824.65,726.58,1024.21,1
823,943.32,0.179,17,38,0.808,0.124,4.73,113.8,965.78,1101.08,827.79,1013.43,902.99,1016.23,1
824,4904.36,0.192,21,30,0.605,0.126,3.28,1245.67,5017.02,5059.17,5645.5,5602.01,6284.04,3283.1,1
825,1766.61,0.311,24,28,0.628,0.085,4.1,432.91,2096.0,1190.55,1726.1,1702.54,1861.46,2397.76,1
826,1022.79,0.28,13,18,0.67,0.018,3.8,253.75,487.82,1156.08,1500.49,1251.9,929.5,683.27,1
827,1496.63,0.32,19,23,0.57,0.236,3.45,458.09,967.03,1811.08,1462.04,1876.61,1992.53,1682.85,1
828,2006.24,0.388,17,18,0.278,0.241,3.64,359.44,1928.64,1864.8,2760.3,925.07,2658.58,1086.29,1
829,764.53,0.594,22,6,0.172,0.27,2.61,157.89,470.53,633.79,1125.46,1106.69,174.26,556.06,0
830,1218.13,0.197,23,21,0.814,0.157,3.83,0.0,1143.67,1812.15,1214.96,1475.71,1393.31,911.23,1
831,2137.19,0.238,17,32,0.649,0.119,3.76,575.47,2192.68,1479.1,1467.6,2287.91,2207.08,1868.09,1
832,638.53,0.199,20,25,0.736,0.154,3.9,167.02,544.1,701.11,625.2,405.29,728.77,613.05,1
833,1924.39,0.628,21,6,0.099,0.221,2.99,555.15,2156.86,3189.13,1280.22,1589.67,1937.33,534.76,0
834,490.65,0.507,21,23,0.304,0.231,3.04,51.55,625.97,405.76,348.5,599.59,606.15,568.87,0
835,1047.54,0.369,16,23,0.312,0.16,4.31,269.18,1072.69,982.39,1107.78,712.85,339.66,1219.74,1
836,494.41,0.384,18,14,0.485,0.124,3.87,129.29,631.12,418.26,219.45,668.59,324.65,1007.69,1
837,907.8,0.179,22,32,0.697,0.101,4.88,116.13,554.57,907.83,765.74,1026.4,1028.11,1058.76,1
838,2631.9,0.432,17,21,0.286,0.135,3.52,696.08,1965.02,3655.48,1480.21,2784.94,5614.98,3970.62,1
839,1703.67,0.523,11,12,0.125,0.255,3.18,369.77,2499.38,1526.93,1476.98,1719.22,2031.18,126.21,1
840,3231.13,0.209,20,31,0.871,0.037,4.87,142.68,2646.47,5335.2,2711.53,3361.61,2762.51,1906.39,1
841,871.01,0.144,29,35,0.753,0.0,4.0,197.51,745.42,814.16,782.8,870.5,888.02,833.72,1
842,679.09,0.429,18,27,0.456,0.133,3.57,80.56,642.34,1080.02,718.51,304.94,419.05,1199.15,0
843,2094.76,0.159,22,27,0.818,0.048,4.45,96.2,2088.98,2276.42,1945.92,1951.12,2512.17,2921.13,1
844,2618.24,0.201,23,22,0.725,0.131,3.57,548.06,2337.42,2675.21,2620.77,2656.31,2643.5,2257.15,1
845,789.08,0.574,25,11,0.144,0.248,3.46,137.91,1624.51,1455.57,283.5,1431.94,1266.35,523.43,1
846,856.32,0.477,18,9,0.372,0.249,3.75,250.31,973.27,203.14,518.14,1138.82,793.67,1078.34,0
847,962.87,0.178,27,22,0.738,0.111,4.6,187.31,807.75,1035.92,1313.5,1215.82,1159.07,929.0,0
848,4328.67,0.226,20,25,0.691,0.07,4.48,1048.76,2921.81,3628.54,3647.08,2955.58,2741.9,4160.63,1
849,1025.87,0.351,19,20,0.428,0.16,4.26,226.42,1171.82,868.98,267.88,897.7,1034.68,1254.34,1
850,1224.42,0.441,18,20,0.319,0.173,3.45,320.4,724.28,963.71,1409.1,2343.84,1515.68,2690.19,1
851,1121.84,0.51,15,18,0.278,0.225,3.09,122.38,2353.49,570.37,716.76,696.74,968.3,1868.27,1
852,3141.79,0.196,21,36,0.751,0.085,4.92,615.42,3405.47,2123.54,3292.04,2671.71,3363.31,4293.46,1
853,825.05,0.467,23,19,0.508,0.112,3.02,139.22,1040.69,974.77,790.58,720.41,956.96,114.92,1
854,3156.86,0.185,19,30,0.794,0.072,3.58,733.32,3301.76,3118.48,3477.26,4332.75,3767.98,3783.1,1
855,806.21,0.204,23,21,0.685,0.122,4.35,161.62,991.07,756.67,789.79,695.53,908.65,649.65,0
856,3687.26,0.243,25,29,0.58,0.075,4.78,482.58,1538.31,4368.34,3484.02,4187.4,4039.77,5191.26,1
857,475.83,0.317,17,22,0.503,0.16,3.92,72.79,294.45,543.95,648.86,534.92,608.4,680.43,1
858,1583.86,0.332,25,23,0.481,0.071,4.28,493.98,2128.17,1443.42,416.37,568.83,871.7,1901.67,1
859,4691.97,0.118,23,35,0.731,0.142,3.39,208.57,5520.42,6376.35,3960.18,4683.31,4276.57,4281.83,1
860,1869.74,0.417,18,9,0.386,0.2,3.35,442.66,907.47,2662.75,1227.0,1439.02,790.64,1492.85,1
861,1974.08,0.109,16,30,0.928,0.119,3.63,551.39,1583.1,2499.68,1610.14,2119.83,2092.02,1887.46,1
862,957.17,0.155,22,34,1.0,0.0,4.63,216.61,982.01,895.63,886.08,1215.06,1018.53,1070.22,1
863,620.17,0.649,17,3,0.079,0.307,2.44,209.42,815.59,720.69,387.44,481.46,1177.87,782.77,1
864,3116.24,0.519,25,20,0.405,0.216,2.87,794.89,3354.6,1113.58,4692.62,2558.93,3684.99,5412.86,1
865,1999.64,0.368,22,28,0.58,0.116,3.99,421.38,1955.73,1756.3,1934.64,3853.59,1534.5,3185.74,1
866,3301.69,0.204,27,21,0.854,0.038,4.58,471.02,2056.37,2908.99,3158.45,2823.2,3391.8,2733.21,1
867,1007.27,0.444,13,13,0.207,0.164,3.29,213.76,839.48,2347.57,837.32,406.37,168.15,1219.89,0
868,1397.56,0.27,22,25,0.62,0.048,4.29,327.77,1312.42,1136.58,1001.09,1916.72,1243.71,1572.06,1
869,2212.87,0.419,23,16,0.307,0.156,3.73,398.94,1704.31,1995.78,3039.19,2165.9,35.65,2124.73,1
870,1557.65,0.32,17,29,0.565,0.066,3.76,187.81,602.18,833.77,2160.22,1698.73,1721.24,2026.61,1
871,1420.78,0.352,24,20,0.456,0.236,3.32,118.87,1713.08,1687.58,814.84,2536.27,1281.17,1666.21,1
872,556.0,0.464,21,14,0.231,0.137,3.69,108.33,779.58,323.51,974.38,193.67,521.83,407.61,1
873,2750.19,0.27,22,30,0.612,0.124,4.11,169.34,2161.05,3431.19,2252.73,2605.27,2059.52,2644.82,1
874,1641.24,0.347,18,25,0.328,0.21,3.97,233.51,1535.33,622.82,1212.69,937.2,1260.33,1442.36,1
875,700.01,0.47,14,14,0.127,0.256,3.5,0.0,536.57,660.01,855.52,810.26,927.83,460.71,1
876,2378.7,0.631,23,4,0.0,0.292,2.64,586.69,1647.67,0.0,3222.06,1548.92,223.87,2250.68,1
877,1942.93,0.229,24,27,0.61,0.165,4.22,529.11,2162.56,1724.48,1911.19,1420.57,2168.13,1365.35,1
878,1706.21,0.317,21,16,0.432,0.14,3.77,317.89,1985.64,1551.07,1519.16,2101.74,1268.03,1962.17,1
879,2404.08,0.324,19,22,0.545,0.138,3.65,784.97,3242.2,1936.94,3318.3,2412.13,1093.21,3499.03,1
880,1630.45,0.486,17,8,0.27,0.188,3.22,469.23,2465.57,1234.09,1136.56,638.67,2602.19,1670.44,1
881,1722.36,0.336,21,24,0.542,0.2,3.47,376.13,1622.83,2284.94,1682.52,1032.8,2492.33,2270.61,1
882,1340.57,0.343,22,18,0.464,0.259,4.13,229.16,2645.67,2339.08,2118.36,1436.0,1092.85,1411.9,1
883,4510.12,0.444,22,18,0.253,0.147,2.97,685.76,7615.42,5189.92,1831.31,1162.77,3409.66,2462.36,1
884,1076.01,0.112,20,26,0.798,0.0,3.87,242.1,996.44,972.03,1020.56,1103.51,1045.68,1318.66,1
885,1990.18,0.294,15,24,0.652,0.135,3.77,335.75,2064.31,2027.7,2590.52,2774.65,1515.78,571.54,1
886,1309.62,0.386,20,22,0.532,0.191,4.34,293.17,306.98,1130.75,1576.2,1646.41,989.59,1314.82,1
887,1594.88,0.267,14,17,0.604,0.217,4.28,366.5,1606.47,1972.97,1974.94,1329.9,1786.21,1268.16,1
888,3635.59,0.174,22,23,0.9,0.082,3.55,587.63,4694.49,3817.71,2798.64,3809.16,4947.68,4636.28,1
889,1390.66,0.155,21,26,0.928,0.108,4.73,372.23,1988.26,1051.65,1459.66,1121.74,1314.45,1437.06,1
890,2560.14,0.202,24,30,0.714,0.175,4.67,414.01,2497.35,3128.52,2412.49,2630.69,3089.78,3883.06,1
891,1583.2,0.548,25,12,0.324,0.262,2.84,287.68,1873.96,2422.64,3556.19,1299.42,1889.59,1614.46,1
892,586.49,0.502,10,16,0.217,0.26,2.35,59.7,764.62,1026.45,824.68,280.64,94.39,362.6,0
893,2928.39,0.559,26,15,0.279,0.136,3.27,463.71,6168.61,2083.12,2891.86,3949.24,2888.39,129.16,1
894,2270.0,0.316,20,17,0.653,0.106,4.34,800.53,1565.44,2485.72,2474.92,852.62,2162.44,3063.19,1
895,1359.84,0.239,24,31,0.572,0.142,4.73,146.82,2223.78,974.38,1377.5,974.04,1836.31,1088.26,1
896,2175.75,0.404,14,17,0.354,0.177,3.3,467.82,1897.34,2130.76,2789.54,1240.1,3497.38,1807.13,0
897,865.67,0.457,23,22,0.279,0.198,4.27,124.35,403.03,1022.62,527.11,666.08,1014.64,1351.22,1
898,1273.7,0.419,19,24,0.262,0.283,2.72,3.68,1105.54,934.43,2001.92,1966.78,1921.39,1835.57,1
899,844.02,0.466,17,7,0.293,0.159,3.19,189.67,525.25,978.81,322.43,1141.0,786.39,603.99,1
900,2371.52,0.093,16,34,1.0,0.06,4.17,321.37,2463.86,2408.52,2416.68,2394.72,2618.04,2271.54,1
901,976.58,0.396,19,17,0.392,0.188,4.08,200.71,337.81,802.69,657.94,999.07,1015.37,297.73,1
902,2957.66,0.195,26,26,0.822,0.022,4.65,766.56,3039.54,3765.5,2982.42,2950.87,3592.2,1769.43,1
903,2656.17,0.122,23,35,1.0,0.0,4.73,527.96,2871.68,2580.07,2976.86,3101.43,3045.47,2904.05,1
904,1632.69,0.125,28,23,0.852,0.0,3.71,336.76,1934.82,1659.76,1283.79,1262.74,1778.67,1810.78,1
905,3841.93,0.563,22,15,0.244,0.233,3.71,424.78,5313.2,670.93,3475.57,5509.81,2238.84,4614.11,1
906,805.69,0.37,17,19,0.442,0.156,3.9,190.58,1229.14,960.38,376.72,654.27,680.39,861.47,1
907,750.02,0.312,27,21,0.606,0.077,3.18,123.62,608.27,638.4,684.63,867.73,926.07,584.75,1
908,2928.45,0.169,23,24,0.839,0.0,3.33,58.94,3122.99,3400.87,2216.58,3179.05,3369.4,3653.02,1
909,390.82,0.311,20,18,0.552,0.154,4.19,96.21,120.24,231.68,410.46,479.82,410.05,174.28,0
910,3091.97,0.43,19,16,0.395,0.163,3.47,836.81,2940.5,3664.29,2525.66,5196.36,2676.99,2469.42,1
911,1439.53,0.392,20,23,0.427,0.128,3.13,429.69,1657.95,207.24,1861.46,665.25,1547.62,1530.29,1
912,255.01,0.626,5,7,0.0,0.222,2.97,90.19,331.22,353.36,451.21,415.58,210.54,254.95,1
913,837.23,0.344,20,19,0.665,0.092,4.04,202.51,384.44,786.95,840.29,818.86,758.73,836.64,1
914,514.71,0.235,16,22,0.582,0.148,3.99,113.81,467.44,563.1,623.0,458.87,752.22,451.79,0
915,2042.29,0.364,26,28,0.521,0.123,3.09,545.95,1855.66,1595.6,3071.23,3555.98,1688.4,2444.88,1
916,895.53,0.24,29,22,0.784,0.014,4.84,97.65,803.28,691.44,697.29,1046.44,1004.7,634.23,1
917,1858.89,0.428,22,16,0.27,0.2,3.94,85.96,2435.66,1513.23,3000.48,1526.99,1980.55,1744.33,1
918,1359.04,0.226,21,28,0.685,0.151,3.97,192.77,1292.39,1418.06,1347.68,1653.31,982.0,1491.8,1
919,923.27,0.328,16,19,0.642,0.111,3.59,260.53,953.34,1097.85,627.01,909.32,541.43,822.58,1
920,1554.38,0.401,16,19,0.344,0.187,3.67,197.58,1248.91,1743.94,1740.59,1284.31,1503.77,1557.37,1
921,2176.37,0.455,26,14,0.234,0.195,3.05,472.81,3230.18,1249.3,2105.02,1576.55,243.87,2389.66,1
922,3005.54,0.227,19,25,0.757,0.036,4.17,678.84,3782.96,4259.59,2045.38,3213.38,4254.62,1803.94,1
923,726.07,0.308,11,19,0.467,0.107,3.26,144.88,657.05,800.58,479.59,588.65,645.12,352.83,1
924,1511.48,0.374,24,17,0.312,0.109,3.67,117.58,3124.18,1159.39,2437.78,1599.42,1260.75,1587.25,0
925,1225.33,0.288,27,18,0.656,0.165,3.45,254.15,955.02,1374.93,1323.57,1538.15,1656.66,1010.77,1
926,1740.8,0.375,26,17,0.349,0.206,3.19,254.64,2399.0,1908.09,2709.14,1813.02,1648.85,1382.68,0
927,991.38,0.325,24,24,0.541,0.139,4.43,313.5,684.82,934.86,857.1,1628.52,1201.25,1174.8,1
928,1561.37,0.175,28,36,0.737,0.101,4.23,423.05,1772.99,1481.21,1341.92,1564.98,1404.62,1290.67,1
929,890.42,0.47,18,16,0.305,0.211,3.46,132.76,1181.43,1302.8,185.6,1455.28,909.45,0.0,0
930,1057.42,0.462,10,15,0.299,0.159,2.62,339.7,563.64,1900.68,1529.83,1533.89,1530.07,1866.11,1
931,1783.27,0.185,23,32,0.595,0.105,3.96,370.02,1740.3,1113.4,1918.38,2285.12,1499.72,2181.33,1
932,2441.66,0.217,25,30,0.751,0.058,4.27,112.97,3430.7,3093.27,2225.85,3485.96,2721.12,3075.61,1
933,1176.27,0.396,18,16,0.376,0.301,3.68,204.36,797.04,1185.55,807.12,356.0,50.88,654.33,0
934,863.64,0.409,18,12,0.47,0.204,2.67,268.44,1005.63,947.27,1261.79,957.33,1310.78,836.28,0
935,1189.0,0.42,14,14,0.365,0.187,3.58,136.04,1356.38,1863.35,1100.56,1133.19,911.4,556.18,1
936,862.23,0.207,18,35,0.793,0.14,4.24,150.49,854.69,388.92,832.54,882.1,846.96,851.54,1
937,2184.17,0.475,26,12,0.336,0.248,4.1,155.54,388.04,3029.55,1560.84,1771.85,2082.54,1823.09,1
938,1254.28,0.474,26,21,0.259,0.136,3.22,105.25,1746.64,2016.33,1012.18,931.37,675.04,613.72,1
939,1966.22,0.158,23,20,0.751,0.071,3.23,222.7,1969.82,1752.31,2137.1,1624.65,1639.54,2122.55,1
940,1264.38,0.553,18,15,0.169,0.227,2.9,103.44,2035.76,290.26,274.55,1332.43,1628.7,1083.56,1
941,3219.06,0.341,16,15,0.585,0.154,3.28,420.21,3473.13,5016.85,3307.57,4242.98,3842.1,5107.59,1
942,2414.41,0.169,26,43,0.79,0.061,4.5,770.35,2440.64,1699.67,2803.26,2213.5,2054.16,2449.31,1
943,1996.86,0.244,29,24,0.549,0.128,2.88,353.67,2178.5,2200.98,1955.53,1836.69,2260.67,754.56,0
944,1135.69,0.126,19,32,0.908,0.02,4.28,275.79,994.05,1282.44,1286.9,1035.57,1215.71,875.77,1
945,2286.48,0.342,21,24,0.533,0.189,4.25,611.24,3506.23,2596.96,3335.96,1508.07,1990.4,3927.03,1
946,1256.56,0.367,22,27,0.474,0.079,3.73,114.76,1083.52,1516.83,1673.07,1147.71,660.33,1091.07,1
947,556.17,0.374,21,24,0.408,0.147,4.0,63.11,480.77,501.06,444.45,627.55,548.36,606.08,1
948,1573.64,0.32,27,21,0.672,0.01,3.22,379.67,2224.2,1806.58,1555.8,2206.6,1757.43,1578.54,1
